MonthlyMinutes,TotalRecurringCharge,PercChangeMinutes,UniqueSubs,Handsets,CurrentEquipmentDays,HandsetRefurbished,HandsetWebCapable,RetentionCalls,RetentionOffersAccepted,CreditRating
432.0,30.0,-74.0,1,3.0,28.0,0,1,0,0,3
168.0,40.0,100.0,4,1.0,329.0,1,0,0,0,2
441.0,52.0,-108.0,2,1.0,498.0,0,1,0,0,1
35.0,30.0,8.0,1,1.0,391.0,0,1,0,0,4
2999.0,140.0,-1284.0,1,4.0,52.0,1,1,0,0,1
1681.0,122.0,136.0,3,6.0,111.0,1,1,0,0,2
616.0,50.0,141.0,1,1.0,391.0,0,1,0,0,3
28.0,9.0,-3.0,2,1.0,498.0,0,1,0,0,1
247.0,40.0,9.0,1,3.0,342.0,0,1,0,0,0
3088.0,51.0,-505.0,1,9.0,54.0,0,1,0,0,4
720.0,60.0,-2.0,2,1.0,329.0,0,1,0,0,3
110.0,60.0,-110.0,1,1.0,391.0,0,1,0,0,1
256.0,30.0,-20.0,1,1.0,498.0,0,1,0,0,2
876.0,75.0,-147.0,1,2.0,9.0,1,1,0,0,6
97.0,10.0,-8.0,3,1.0,391.0,0,1,0,0,1
282.0,60.0,68.0,1,2.0,30.0,0,1,0,0,4
8.0,5.0,-8.0,4,3.0,332.0,0,1,0,0,2
263.0,30.0,-129.0,1,1.0,437.0,0,1,0,0,4
448.0,50.0,-150.0,1,1.0,437.0,0,1,0,0,3
82.0,30.0,52.0,1,3.0,252.0,0,1,0,0,1
296.0,40.0,-92.0,1,1.0,329.0,0,1,0,0,3
46.0,36.0,-30.0,2,1.0,498.0,0,1,1,1,1
270.0,10.0,-82.0,2,1.0,329.0,0,1,0,0,1
1372.0,95.0,-303.0,1,2.0,329.0,0,1,0,0,1
386.0,40.0,4.0,2,1.0,329.0,0,1,0,0,1
354.0,45.0,99.0,1,3.0,143.0,1,1,0,0,2
458.0,18.0,-26.0,2,2.0,351.0,0,1,0,0,1
524.0,60.0,30.0,3,1.0,391.0,0,1,0,0,2
534.0,30.0,-310.0,1,1.0,498.0,0,1,0,0,3
143.0,30.0,-28.0,1,1.0,391.0,0,1,0,0,1
93.0,60.0,15.0,2,1.0,437.0,0,1,0,0,2
18.0,30.0,-8.0,2,1.0,329.0,0,0,0,0,0
100.0,60.0,96.0,1,2.0,391.0,0,1,0,0,3
1362.0,80.0,336.0,1,3.0,172.0,0,1,0,0,3
796.0,60.0,379.0,1,2.0,56.0,1,1,0,0,4
974.0,30.0,157.0,1,1.0,329.0,0,1,0,0,1
931.0,53.0,-446.0,1,2.0,74.0,0,1,0,0,4
63.0,70.0,-63.0,2,1.0,329.0,0,0,0,0,1
616.0,60.0,-415.0,1,3.0,94.0,1,1,0,0,3
30.0,30.0,4.0,2,1.0,437.0,0,1,0,0,1
337.0,10.0,131.0,2,1.0,329.0,0,1,0,0,1
511.0,70.0,-27.0,2,1.0,498.0,0,1,0,0,2
2442.0,85.0,94.0,1,3.0,105.0,0,1,0,0,4
491.0,35.0,212.0,1,1.0,498.0,1,1,0,0,2
1370.0,50.0,-74.0,1,1.0,437.0,0,1,0,0,2
19.0,10.0,7.0,2,1.0,498.0,0,1,0,0,1
26.0,30.0,-26.0,1,1.0,437.0,0,1,0,0,1
155.0,45.0,-10.0,2,1.0,329.0,0,1,0,0,2
382.0,60.0,-85.0,1,2.0,25.0,0,1,0,0,2
1096.0,45.0,-182.0,1,1.0,391.0,0,1,0,0,4
490.0,70.0,-33.0,2,1.0,498.0,0,1,0,0,1
496.0,10.0,107.0,2,1.0,437.0,0,1,0,0,0
197.0,30.0,-119.0,2,1.0,391.0,0,1,0,0,1
335.0,60.0,3.0,2,2.0,393.0,0,1,0,0,1
950.0,95.0,114.0,2,1.0,328.0,0,1,0,0,1
437.0,10.0,26.0,3,1.0,390.0,0,1,0,0,0
1126.0,60.0,-258.0,1,1.0,390.0,0,1,0,0,3
556.0,60.0,-548.0,1,1.0,436.0,0,1,0,0,4
231.0,40.0,153.0,1,1.0,328.0,0,1,0,0,1
794.0,50.0,-115.0,1,2.0,129.0,0,1,0,0,1
387.0,60.0,-74.0,1,1.0,436.0,0,1,0,0,1
505.0,60.0,-419.0,3,2.0,16.0,1,1,0,0,1
124.0,40.0,-104.0,1,6.0,10.0,0,1,1,0,5
172.0,30.0,16.0,2,1.0,390.0,0,1,0,0,1
330.0,45.0,-7.0,1,2.0,105.0,0,1,0,0,1
478.0,60.0,355.0,1,1.0,436.0,0,1,0,0,1
210.0,40.0,-118.0,1,1.0,436.0,0,1,0,0,1
378.0,45.0,289.0,1,2.0,281.0,0,1,0,0,4
22.0,60.0,-12.0,2,1.0,436.0,0,1,0,0,1
358.0,30.0,94.0,1,1.0,436.0,0,1,0,0,4
82.0,95.0,-10.0,1,1.0,328.0,0,1,0,0,1
468.0,50.0,69.0,2,1.0,328.0,0,1,0,0,6
887.0,60.0,-67.0,1,1.0,328.0,0,1,0,0,5
64.0,40.0,30.0,1,1.0,390.0,0,1,0,0,1
0.0,23.0,0.0,1,2.0,180.0,1,1,0,0,2
1983.0,60.0,-432.0,3,3.0,17.0,0,1,0,0,2
688.0,60.0,-28.0,1,1.0,390.0,0,1,0,0,1
652.0,10.0,-649.0,2,1.0,390.0,0,1,0,0,1
1024.0,40.0,-202.0,1,2.0,222.0,1,1,0,0,1
1270.0,85.0,-86.0,1,2.0,210.0,0,1,0,0,1
1355.0,85.0,-154.0,1,2.0,136.0,0,1,0,0,1
146.0,10.0,-67.0,2,2.0,355.0,1,1,0,0,1
761.0,10.0,-761.0,2,1.0,436.0,0,1,0,0,2
664.0,26.0,-6.0,1,3.0,210.0,0,1,0,0,3
439.0,33.0,-10.0,1,1.0,497.0,0,1,0,0,4
172.0,30.0,6.0,2,1.0,328.0,0,1,0,0,2
520.0,37.0,61.0,1,2.0,251.0,1,1,0,0,3
238.0,37.0,-104.0,1,2.0,478.0,0,1,0,0,3
246.0,60.0,-246.0,2,1.0,328.0,0,1,0,0,6
315.0,40.0,-98.0,1,1.0,328.0,0,1,0,0,1
1898.0,45.0,-169.0,1,2.0,474.0,1,0,0,0,2
393.0,10.0,-393.0,2,1.0,436.0,0,1,0,0,2
363.0,30.0,-15.0,1,1.0,328.0,0,1,0,0,3
110.0,30.0,-67.0,1,1.0,390.0,0,1,0,0,1
1241.0,24.0,-6.0,3,3.0,184.0,0,1,0,0,4
250.0,40.0,-84.0,1,1.0,497.0,0,1,0,0,1
330.0,40.0,-52.0,2,1.0,328.0,0,1,0,0,2
22.0,20.0,-14.0,1,1.0,328.0,0,1,0,0,1
246.0,40.0,-20.0,1,1.0,390.0,0,1,0,0,1
44.0,10.0,18.0,3,1.0,497.0,0,1,0,0,4
614.0,40.0,236.0,1,1.0,390.0,0,1,0,0,1
412.0,50.0,-80.0,5,2.0,177.0,0,1,0,0,0
911.0,32.0,505.0,1,1.0,390.0,0,1,0,0,3
322.0,70.0,-88.0,2,1.0,328.0,0,1,0,0,1
0.0,5.0,0.0,1,1.0,390.0,0,1,0,0,3
844.0,35.0,39.0,1,3.0,98.0,0,1,0,0,3
672.0,50.0,-326.0,2,2.0,113.0,0,1,0,0,1
202.0,10.0,-24.0,2,1.0,390.0,0,1,0,0,1
991.0,30.0,222.0,1,4.0,168.0,0,1,0,0,6
2103.0,95.0,-178.0,1,5.0,216.0,1,1,0,0,4
84.0,40.0,12.0,1,1.0,328.0,0,1,0,0,4
1042.0,60.0,-106.0,1,1.0,328.0,0,1,0,0,2
292.0,40.0,-120.0,2,1.0,390.0,1,1,0,0,0
346.0,45.0,103.0,1,1.0,436.0,0,1,0,0,1
24.0,10.0,12.0,2,1.0,328.0,0,1,0,0,2
209.0,120.0,-57.0,3,1.0,497.0,0,1,0,0,1
1499.0,10.0,-887.0,2,1.0,497.0,0,1,0,0,2
80.0,10.0,-60.0,2,1.0,328.0,0,1,0,0,2
0.0,5.0,0.0,1,2.0,229.0,1,1,0,0,2
270.0,30.0,-143.0,1,1.0,328.0,0,1,0,0,1
246.0,45.0,-47.0,2,1.0,328.0,0,1,0,0,1
185.0,30.0,105.0,1,2.0,15.0,0,1,0,0,3
174.0,40.0,-78.0,1,2.0,421.0,1,1,0,0,4
577.0,60.0,109.0,1,1.0,436.0,0,1,0,0,3
61.0,15.0,9.0,3,2.0,386.0,0,1,0,0,1
69.0,10.0,-57.0,2,2.0,10.0,0,1,0,0,2
1573.0,45.0,444.0,3,1.0,328.0,1,1,0,0,3
978.0,68.0,497.0,1,1.0,328.0,0,1,0,0,2
12.0,30.0,-8.0,3,1.0,390.0,0,1,0,0,1
1269.0,100.0,-479.0,1,1.0,328.0,0,1,0,0,1
36.0,60.0,-18.0,2,1.0,497.0,0,1,0,0,1
194.0,60.0,-88.0,1,1.0,390.0,0,1,0,0,1
1003.0,50.0,1102.0,2,2.0,497.0,0,1,0,0,2
497.0,60.0,-39.0,2,1.0,328.0,0,1,0,0,4
1559.0,56.0,164.0,1,2.0,7.0,0,1,0,0,4
2370.0,75.0,-198.0,1,4.0,41.0,0,1,0,0,2
374.0,45.0,338.0,1,1.0,328.0,0,1,0,0,1
23.0,30.0,-8.0,1,1.0,436.0,0,1,0,0,2
657.0,60.0,201.0,2,2.0,432.0,0,1,0,0,0
1067.0,85.0,-143.0,2,1.0,328.0,0,1,0,0,1
619.0,45.0,288.0,1,2.0,429.0,1,1,0,0,1
545.0,40.0,-516.0,2,1.0,390.0,0,1,0,0,1
268.0,40.0,-62.0,1,2.0,88.0,1,1,0,0,4
644.0,60.0,10.0,2,2.0,61.0,1,1,0,0,1
154.0,30.0,5.0,1,2.0,272.0,0,1,0,0,6
132.0,75.0,13.0,1,2.0,231.0,1,1,0,0,1
1282.0,85.0,22.0,2,3.0,424.0,0,1,0,0,4
32.0,25.0,-14.0,1,1.0,328.0,0,1,0,0,1
262.0,40.0,24.0,1,1.0,390.0,0,1,0,0,1
180.0,30.0,-38.0,1,1.0,497.0,0,1,0,0,6
1334.0,85.0,283.0,5,2.0,11.0,0,1,0,0,0
1075.0,60.0,31.0,1,1.0,328.0,0,1,0,0,2
662.0,130.0,-86.0,2,2.0,125.0,1,1,0,0,2
358.0,10.0,92.0,2,1.0,390.0,0,1,0,0,0
234.0,30.0,-27.0,1,2.0,187.0,0,1,0,0,1
450.0,60.0,-63.0,2,2.0,152.0,1,1,0,0,1
858.0,40.0,-225.0,1,2.0,335.0,1,1,0,0,4
527.0,30.0,-315.0,1,1.0,436.0,0,1,0,0,2
804.0,85.0,-212.0,1,1.0,328.0,0,1,0,0,3
493.0,10.0,-90.0,2,1.0,436.0,0,1,0,0,1
277.0,10.0,-129.0,2,1.0,328.0,0,1,0,0,1
797.0,45.0,171.0,1,1.0,327.0,0,1,0,0,6
207.0,40.0,-26.0,2,2.0,213.0,0,1,0,0,1
121.0,25.0,180.0,1,1.0,389.0,0,1,0,0,1
2.0,17.0,-2.0,1,1.0,496.0,0,1,0,0,1
790.0,95.0,14.0,3,1.0,327.0,0,1,0,0,1
1061.0,50.0,259.0,2,1.0,496.0,0,0,0,0,3
148.0,60.0,-56.0,3,4.0,242.0,0,1,0,0,1
1315.0,46.0,-90.0,1,1.0,327.0,0,1,0,0,1
22.0,30.0,-14.0,2,2.0,199.0,0,1,0,0,2
24.0,20.0,2.0,1,1.0,327.0,0,1,0,0,1
1131.0,85.0,38.0,1,2.0,210.0,0,1,0,0,1
262.0,70.0,34.0,2,2.0,186.0,0,1,0,0,1
298.0,10.0,-22.0,2,1.0,327.0,0,1,0,0,1
241.0,40.0,54.0,1,1.0,496.0,0,1,0,0,2
396.0,47.0,106.0,2,2.0,22.0,0,1,0,0,1
131.0,10.0,136.0,2,4.0,66.0,0,1,0,0,1
416.0,40.0,-12.0,1,1.0,327.0,0,1,1,0,1
495.0,50.0,-127.0,1,1.0,389.0,0,1,0,0,1
355.0,36.0,-11.0,3,1.0,389.0,0,1,2,1,1
672.0,60.0,-232.0,1,2.0,234.0,1,1,0,0,2
156.0,10.0,-92.0,3,1.0,327.0,0,1,0,0,1
1193.0,60.0,-210.0,1,1.0,435.0,0,1,0,0,1
953.0,60.0,-274.0,1,2.0,465.0,1,1,0,0,4
778.0,95.0,-132.0,1,1.0,327.0,0,1,0,0,4
2.0,20.0,2.0,1,1.0,496.0,0,1,0,0,1
380.0,160.0,16.0,2,1.0,327.0,0,1,0,0,0
562.0,20.0,-16.0,2,1.0,496.0,0,1,0,0,1
1405.0,45.0,-142.0,1,2.0,476.0,0,1,0,0,1
253.0,85.0,-253.0,3,2.0,309.0,1,1,0,0,6
875.0,60.0,95.0,1,1.0,496.0,0,1,0,0,1
702.0,60.0,220.0,2,1.0,327.0,0,1,0,0,2
185.0,10.0,8.0,2,1.0,327.0,0,1,0,0,1
259.0,60.0,-12.0,1,1.0,496.0,0,1,0,0,2
419.0,30.0,-227.0,3,1.0,327.0,1,1,0,0,2
949.0,45.0,360.0,1,1.0,389.0,0,1,0,0,1
458.0,10.0,-56.0,2,1.0,496.0,0,1,0,0,1
1196.0,45.0,-79.0,1,1.0,389.0,0,1,0,0,3
935.0,55.0,-544.0,1,1.0,496.0,0,1,0,0,6
790.0,64.0,-347.0,2,3.0,188.0,0,1,0,0,1
326.0,30.0,-58.0,3,2.0,80.0,0,1,0,0,1
490.0,86.0,303.0,11,1.0,327.0,0,1,0,0,5
138.0,40.0,212.0,1,1.0,389.0,0,1,0,0,4
1652.0,60.0,423.0,1,1.0,327.0,0,1,0,0,1
54.0,20.0,11.0,2,1.0,496.0,0,0,0,0,4
780.0,80.0,-293.0,1,1.0,435.0,0,1,0,0,1
229.0,45.0,129.0,2,1.0,496.0,1,1,0,0,1
590.0,10.0,384.0,2,1.0,389.0,0,0,0,0,1
267.0,40.0,23.0,1,1.0,496.0,0,1,0,0,2
14.0,29.0,-14.0,1,1.0,389.0,0,1,0,0,3
298.0,60.0,-132.0,1,1.0,389.0,0,1,0,0,1
303.0,70.0,63.0,2,1.0,435.0,0,1,0,0,1
130.0,14.0,-130.0,1,1.0,496.0,0,1,0,0,3
784.0,45.0,162.0,2,1.0,435.0,1,1,0,0,2
338.0,30.0,78.0,1,1.0,435.0,0,1,0,0,2
1840.0,60.0,114.0,1,1.0,496.0,0,1,0,0,1
910.0,45.0,-642.0,2,1.0,327.0,0,1,0,0,1
663.0,49.0,-94.0,1,1.0,327.0,0,1,0,0,1
978.0,30.0,-92.0,1,2.0,30.0,0,1,0,0,2
446.0,30.0,-136.0,1,1.0,389.0,0,1,0,0,6
1798.0,88.0,-198.0,1,4.0,85.0,0,1,0,0,1
392.0,70.0,-103.0,3,1.0,435.0,0,1,0,0,3
312.0,95.0,-91.0,2,1.0,435.0,0,1,0,0,1
190.0,10.0,-19.0,2,1.0,435.0,0,1,0,0,1
21.0,10.0,-13.0,3,1.0,327.0,0,1,0,0,1
48.0,40.0,-22.0,1,1.0,327.0,0,1,0,0,3
206.0,40.0,-162.0,2,1.0,327.0,0,1,0,0,6
262.0,40.0,58.0,1,1.0,327.0,0,1,0,0,4
91.0,40.0,59.0,1,2.0,492.0,0,1,0,0,2
50.0,32.0,-50.0,1,1.0,327.0,0,1,0,0,4
178.0,40.0,-25.0,2,1.0,389.0,0,1,0,0,1
212.0,30.0,282.0,1,1.0,389.0,0,1,0,0,1
1635.0,60.0,-274.0,2,1.0,327.0,0,1,0,0,3
366.0,45.0,-83.0,2,1.0,327.0,0,1,0,0,4
1346.0,85.0,-179.0,1,1.0,496.0,0,1,0,0,1
239.0,45.0,283.0,1,2.0,280.0,0,1,0,0,5
1097.0,95.0,384.0,1,1.0,435.0,0,1,0,0,3
732.0,80.0,106.0,2,2.0,335.0,0,1,0,0,1
818.0,39.0,90.0,2,1.0,327.0,0,1,0,0,1
1948.0,70.0,-1008.0,1,1.0,389.0,0,1,0,0,2
596.0,35.0,-50.0,1,3.0,37.0,0,1,0,0,3
241.0,40.0,58.0,1,1.0,389.0,0,1,0,0,1
865.0,60.0,-208.0,1,1.0,327.0,0,1,0,0,1
6.0,40.0,0.0,1,1.0,389.0,0,1,0,0,2
1136.0,80.0,-404.0,1,1.0,496.0,0,1,0,0,1
254.0,30.0,-106.0,3,1.0,389.0,0,1,0,0,2
230.0,30.0,-54.0,4,1.0,435.0,0,1,0,0,2
416.0,42.0,98.0,1,2.0,173.0,0,1,0,0,1
1286.0,42.0,-596.0,2,1.0,496.0,0,1,0,0,3
176.0,67.0,28.0,4,2.0,202.0,1,1,0,0,1
876.0,60.0,72.0,1,3.0,274.0,1,1,0,0,2
44.0,70.0,-17.0,2,1.0,435.0,0,1,0,0,1
0.0,29.0,0.0,1,1.0,435.0,0,1,0,0,3
666.0,45.0,-14.0,6,2.0,173.0,0,1,0,0,0
488.0,10.0,6.0,3,3.0,234.0,0,1,0,0,1
159.0,70.0,70.0,2,1.0,327.0,0,1,0,0,1
432.0,30.0,136.0,1,1.0,435.0,0,1,0,0,1
1840.0,60.0,-768.0,2,1.0,327.0,0,1,0,0,2
894.0,45.0,101.0,1,2.0,143.0,1,1,0,0,1
160.0,50.0,-160.0,1,1.0,327.0,0,1,1,0,3
548.0,20.0,-548.0,2,1.0,435.0,0,1,0,0,4
882.0,55.0,-22.0,1,1.0,389.0,0,1,0,0,3
279.0,40.0,-42.0,1,2.0,150.0,0,1,0,0,4
201.0,34.0,31.0,1,2.0,241.0,0,1,0,0,2
316.0,10.0,-78.0,2,1.0,495.0,0,1,0,0,0
66.0,20.0,-2.0,1,2.0,456.0,0,0,0,0,1
656.0,30.0,-388.0,1,1.0,326.0,0,1,0,0,1
261.0,10.0,-72.0,2,2.0,292.0,0,1,0,0,0
778.0,65.0,-118.0,1,1.0,326.0,0,1,0,0,3
57.0,30.0,50.0,1,1.0,326.0,0,1,0,0,1
393.0,50.0,-12.0,2,1.0,495.0,0,1,0,0,0
217.0,50.0,115.0,1,1.0,326.0,0,1,0,0,3
374.0,20.0,-199.0,2,1.0,433.0,0,0,0,0,1
86.0,60.0,-18.0,3,1.0,434.0,0,1,0,0,1
134.0,10.0,16.0,3,2.0,172.0,0,1,0,0,2
131.0,66.0,-22.0,3,2.0,129.0,1,1,0,0,1
201.0,60.0,-102.0,1,1.0,326.0,1,0,0,0,1
466.0,10.0,-87.0,4,1.0,326.0,0,1,0,0,0
225.0,21.0,-225.0,1,1.0,495.0,0,1,0,0,4
153.0,40.0,-21.0,2,3.0,363.0,1,1,0,0,2
868.0,60.0,-118.0,1,1.0,326.0,0,1,0,0,2
837.0,62.0,-26.0,1,2.0,427.0,0,1,0,0,1
627.0,45.0,-339.0,1,1.0,495.0,0,1,0,0,1
1006.0,60.0,-118.0,3,2.0,166.0,0,1,0,0,3
306.0,60.0,32.0,1,2.0,320.0,1,1,0,0,1
999.0,85.0,174.0,1,1.0,326.0,0,1,0,0,2
4.0,30.0,-4.0,1,1.0,388.0,0,1,1,0,1
131.0,10.0,82.0,2,1.0,388.0,0,0,0,0,1
872.0,59.0,-418.0,1,2.0,147.0,1,1,0,0,2
386.0,60.0,-33.0,3,1.0,381.0,0,1,0,0,1
70.0,60.0,51.0,3,2.0,65.0,1,1,0,0,1
577.0,60.0,-25.0,1,1.0,388.0,0,1,0,0,3
1950.0,75.0,240.0,1,2.0,123.0,1,1,0,0,1
20.0,30.0,-20.0,1,1.0,388.0,0,1,0,0,1
781.0,60.0,-57.0,1,2.0,138.0,1,1,0,0,3
853.0,85.0,-853.0,1,2.0,98.0,1,1,0,0,6
102.0,30.0,-25.0,2,1.0,326.0,0,0,0,0,0
747.0,45.0,-84.0,1,1.0,388.0,0,1,0,0,3
0.0,10.0,0.0,2,1.0,326.0,0,1,0,0,1
122.0,17.0,-122.0,2,1.0,434.0,1,1,0,0,2
0.0,75.0,0.0,1,1.0,495.0,0,1,0,0,1
156.0,10.0,144.0,3,1.0,388.0,0,1,0,0,2
137.0,50.0,54.0,1,1.0,388.0,0,1,0,0,2
1056.0,45.0,390.0,1,2.0,31.0,1,1,0,0,2
614.0,33.0,156.0,1,1.0,388.0,0,1,0,0,1
554.0,45.0,282.0,1,1.0,434.0,1,0,0,0,1
1253.0,78.0,205.0,1,2.0,117.0,0,1,0,0,4
543.0,60.0,-157.0,1,1.0,388.0,0,1,0,0,1
1519.0,72.0,-237.0,1,3.0,163.0,1,1,0,0,4
106.0,10.0,-61.0,2,1.0,434.0,0,1,0,0,0
972.0,45.0,686.0,1,3.0,370.0,1,1,0,0,3
312.0,40.0,257.0,1,2.0,321.0,0,1,0,0,4
147.0,10.0,-76.0,2,1.0,326.0,0,1,0,0,1
740.0,25.0,-740.0,1,1.0,434.0,0,1,0,0,3
1964.0,85.0,-310.0,1,2.0,180.0,0,1,0,0,3
285.0,76.0,-37.0,2,1.0,434.0,0,1,0,0,1
0.0,50.0,0.0,1,1.0,388.0,0,1,0,0,1
106.0,30.0,28.0,1,3.0,288.0,0,1,0,0,1
222.0,27.0,-210.0,1,2.0,163.0,0,1,1,1,1
506.0,85.0,235.0,1,2.0,62.0,1,1,0,0,1
493.0,10.0,-464.0,4,1.0,326.0,0,0,0,0,1
615.0,60.0,259.0,1,2.0,73.0,0,1,0,0,4
1049.0,37.0,380.0,1,1.0,495.0,0,1,0,0,1
1484.0,53.0,-763.0,3,1.0,495.0,0,1,0,0,1
88.0,27.0,-78.0,1,1.0,388.0,0,1,0,0,1
573.0,60.0,280.0,1,2.0,118.0,1,1,1,1,1
560.0,20.0,-118.0,3,3.0,299.0,1,0,0,0,0
738.0,49.0,392.0,3,1.0,434.0,0,1,0,0,2
82.0,30.0,80.0,1,1.0,495.0,0,1,0,0,4
666.0,11.0,409.0,3,1.0,434.0,0,1,0,0,1
325.0,40.0,-103.0,1,1.0,326.0,0,1,0,0,1
1893.0,60.0,-225.0,2,1.0,388.0,0,1,0,0,0
1347.0,75.0,700.0,1,1.0,326.0,0,1,0,0,2
534.0,35.0,-49.0,1,1.0,326.0,0,1,0,0,4
498.0,60.0,-144.0,1,1.0,326.0,0,1,0,0,2
804.0,53.0,60.0,1,3.0,120.0,0,1,0,0,4
285.0,40.0,76.0,1,1.0,326.0,0,1,0,0,2
1144.0,25.0,-584.0,1,2.0,118.0,0,1,0,0,4
295.0,40.0,-98.0,1,1.0,326.0,0,1,0,0,1
355.0,60.0,-233.0,2,3.0,127.0,1,1,0,0,3
127.0,50.0,-127.0,3,1.0,434.0,1,1,0,0,1
470.0,58.0,1040.0,1,1.0,434.0,0,1,0,0,4
407.0,40.0,-96.0,1,1.0,326.0,0,1,0,0,1
788.0,50.0,234.0,1,1.0,434.0,0,1,0,0,4
284.0,70.0,-52.0,2,2.0,242.0,0,1,0,0,2
2508.0,112.0,-1207.0,1,1.0,495.0,0,1,0,0,3
449.0,50.0,-406.0,1,2.0,225.0,0,1,0,0,4
716.0,10.0,-142.0,4,2.0,63.0,1,1,0,0,1
506.0,62.0,-46.0,2,2.0,433.0,0,1,0,0,1
300.0,60.0,-33.0,1,1.0,387.0,0,1,0,0,2
2194.0,86.0,-63.0,1,2.0,11.0,0,1,0,0,1
986.0,50.0,80.0,1,1.0,387.0,0,1,0,0,3
929.0,56.0,207.0,1,2.0,322.0,0,1,0,0,1
456.0,72.0,-220.0,1,3.0,217.0,0,1,0,0,1
359.0,50.0,-84.0,2,2.0,323.0,1,1,0,0,1
94.0,20.0,-11.0,1,2.0,433.0,0,1,0,0,2
2.0,20.0,-2.0,1,1.0,387.0,0,1,0,0,1
0.0,5.0,0.0,1,3.0,312.0,0,1,0,0,1
320.0,10.0,-125.0,4,1.0,494.0,0,0,0,0,1
1404.0,85.0,4.0,1,1.0,494.0,0,1,0,0,1
282.0,45.0,-82.0,2,1.0,325.0,0,1,0,0,1
984.0,79.0,-280.0,1,1.0,387.0,0,1,0,0,3
526.0,60.0,-216.0,2,1.0,325.0,0,0,0,0,1
179.0,30.0,77.0,1,1.0,325.0,0,1,0,0,1
805.0,60.0,-67.0,1,1.0,387.0,0,1,0,0,2
512.0,30.0,-182.0,1,1.0,433.0,0,1,0,0,1
914.0,70.0,329.0,1,1.0,325.0,0,1,0,0,2
881.0,35.0,-539.0,3,4.0,154.0,0,1,0,0,2
1698.0,47.0,-170.0,1,2.0,239.0,0,1,0,0,1
181.0,40.0,62.0,1,1.0,387.0,0,1,0,0,1
42.0,40.0,-42.0,1,1.0,433.0,0,1,0,0,1
300.0,70.0,-92.0,3,1.0,325.0,0,1,0,0,1
149.0,30.0,-56.0,1,1.0,325.0,0,1,0,0,4
80.0,20.0,-4.0,1,7.0,409.0,0,1,0,0,3
105.0,40.0,96.0,1,1.0,433.0,0,1,0,0,6
435.0,30.0,-432.0,1,2.0,152.0,1,1,0,0,3
435.0,50.0,244.0,1,1.0,325.0,0,1,0,0,1
258.0,40.0,133.0,2,1.0,433.0,0,1,0,0,1
54.0,30.0,-40.0,1,1.0,325.0,0,1,0,0,1
123.0,30.0,-96.0,1,1.0,387.0,0,1,0,0,1
1355.0,55.0,138.0,1,2.0,414.0,0,1,0,0,4
262.0,40.0,-27.0,2,1.0,433.0,0,1,0,0,1
1000.0,75.0,436.0,2,3.0,110.0,1,1,0,0,1
630.0,10.0,-345.0,2,1.0,494.0,0,1,0,0,1
290.0,30.0,120.0,1,1.0,433.0,0,1,0,0,2
366.0,53.0,-10.0,1,1.0,494.0,0,0,0,0,1
246.0,60.0,-51.0,2,1.0,433.0,0,1,0,0,2
222.0,27.0,-220.0,1,1.0,325.0,0,1,1,1,1
359.0,50.0,-63.0,2,2.0,387.0,0,1,0,0,4
998.0,60.0,-49.0,2,1.0,325.0,0,1,0,0,1
515.0,30.0,-188.0,1,1.0,433.0,0,1,0,0,1
690.0,50.0,87.0,1,1.0,325.0,0,1,0,0,2
65.0,60.0,-65.0,2,1.0,433.0,0,1,0,0,1
498.0,40.0,60.0,1,3.0,9.0,0,1,0,0,3
1748.0,95.0,209.0,1,1.0,387.0,0,1,0,0,1
868.0,38.0,-632.0,1,1.0,433.0,0,1,0,0,3
227.0,40.0,-81.0,1,1.0,433.0,0,1,0,0,2
372.0,85.0,15.0,2,1.0,433.0,0,1,1,0,2
0.0,36.0,0.0,2,1.0,387.0,0,1,0,0,2
308.0,23.0,167.0,1,3.0,18.0,1,1,0,0,3
1139.0,45.0,-464.0,1,5.0,33.0,1,1,0,0,1
1198.0,60.0,-94.0,2,1.0,387.0,0,1,0,0,1
306.0,60.0,-30.0,2,1.0,494.0,0,1,0,0,5
418.0,80.0,-124.0,1,1.0,387.0,0,1,0,0,4
220.0,60.0,13.0,1,1.0,433.0,0,1,0,0,2
668.0,50.0,455.0,1,1.0,494.0,0,1,0,0,4
104.0,70.0,-104.0,2,1.0,494.0,0,1,0,0,4
247.0,41.0,-23.0,2,1.0,387.0,0,1,0,0,2
85.0,28.0,-85.0,3,2.0,120.0,0,1,0,0,2
1120.0,60.0,39.0,1,6.0,138.0,0,1,0,0,4
998.0,60.0,-810.0,1,2.0,64.0,0,1,0,0,3
1512.0,95.0,413.0,1,1.0,386.0,0,1,0,0,1
533.0,45.0,8.0,3,1.0,325.0,1,1,0,0,2
575.0,36.0,133.0,2,1.0,494.0,0,1,1,0,1
192.0,45.0,-94.0,1,1.0,387.0,0,1,0,0,4
30.0,30.0,-28.0,1,1.0,494.0,0,1,0,0,4
574.0,60.0,-78.0,2,1.0,494.0,0,1,0,0,2
974.0,73.0,-304.0,1,1.0,387.0,0,1,0,0,3
0.0,10.0,0.0,1,1.0,433.0,0,1,0,0,2
395.0,10.0,113.0,2,1.0,325.0,0,1,0,0,1
321.0,45.0,-69.0,3,1.0,433.0,0,1,0,0,2
107.0,42.0,-23.0,2,1.0,387.0,0,1,0,0,5
1073.0,60.0,-97.0,2,1.0,387.0,0,1,0,0,3
660.0,85.0,-42.0,1,1.0,387.0,0,1,0,0,3
